"ADVERTISER","TARGETED COUNTRIES","LINK ID","NAME","DESCRIPTION","KEYWORDS","LINK TYPE","THREE MONTH EPC","SEVEN DAY EPC","LAST UDPATED","HTML LINKS","JAVASCRIPT LINKS","CLICK URL","PROMOTION TYPE","COUPON CODE","PROMOTIONAL DATE","PROMOTIONAL END DATE","CATEGORY","ADV_CID","RELATIONSHIP STATUS","LANGUAGE","MOBILE OPTIMIZED"
"Undercovertourist.com","","12536678","Save $10 & visit 4 Orlando attractions!","Save $10 on the Orlando Explorer Pass and visit The Orlando Eye, WonderWorks, Gatorland and Boggy Creek Airboats Scenic Nature Tour.","legoland florida, water park, the orlando eye, sealife aquarium, madame tussauds, wax museum, undercover tourist, orlando, florida, theme parks, attractions, tourism, travel, family vacations, destinations, disney world, resorts, discount tickets, save money, save time","Text Link","N/A","N/A","25-Apr-2023","<a href=""https://www.tkqlhce.com/click-101693488-12536678"" target=""_top"">Save $10 on the Orlando Explorer Pass and visit The Orlando Eye, WonderWorks, Gatorland and Boggy Creek Airboats Scenic Nature Tour.</a><img src=""https://www.lduhtrp.net/image-101693488-12536678"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57586696?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101693488-12536678","N/A","","","","Vacation","684659","Active","English","No"
"Undercovertourist.com","","12581504","Save $60 on 3-Day Park-to-Park to Universal Orlando!","Save $60 on 3-Park 3-Day Park-to-Park Universal Orlando ticket! Visit Islands of Adventure, Universal Studios and Volcano Bay!","universal studios, islands of adventure, undercover tourist, volcano bay, water parks, theme parks, universal orlando, wizarding world of harry potter, orlando, florida, discount tickets, save time, save money, skip the lines, disney world, travel, tourism","Text Link","N/A","N/A","25-Apr-2023","<a href=""https://www.jdoqocy.com/click-101693488-12581504"" target=""_top"">Save $60 on 3-Park 3-Day Park-to-Park Universal Orlando ticket! Visit Islands of Adventure, Universal Studios and Volcano Bay! </a><img src=""https://www.ftjcfx.com/image-101693488-12581504"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57586697?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101693488-12581504","N/A","","","","Vacation","684659","Active","English","No"
"Undercovertourist.com","","12693907","Save $21 on One Visit to Aquatica Orlando Water Park","Save $21 on One Visit to Aquatica Orlando Water Park!","aquatica orlando, seaworld orlando, water park, theme park, discount tickets, undercover tourist, walt disney world, disney tickets, save money, save time, family vacations, amusement parks, discount tickets, free shipping, best customer service, roller coasters","Text Link","N/A","N/A","25-Apr-2023","<a href=""https://www.tkqlhce.com/click-101693488-12693907"" target=""_top"">Save $21 on One Visit to Aquatica Orlando Water Park!</a><img src=""https://www.tqlkg.com/image-101693488-12693907"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57586698?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101693488-12693907","N/A","","","","Vacation","684659","Active","English","No"
"Undercovertourist.com","","12779615","Save $77 on Universal 3-Day Park-to-Park and get 2 extra days FREE!","Save $57 on Universal 2-Park 3-Day Park-to-Park and get 2 extra days FREE! Visit both Universal Studios and Islands of Adventure on the same day.","universal orlando, universal studios, islands of adventure, undercover tourist, orlando, florida, wizarding world of harry potter, theme parks, discount tickets, save time, save money, tourism, travel, attractions, roller coasters, walt disney world","Text Link","N/A","N/A","25-Apr-2023","<a href=""https://www.anrdoezrs.net/click-101693488-12779615"" target=""_top"">Save $77 on Universal 2-Park 3-Day Park-to-Park and get 2 extra days FREE! Visit both Universal Studios and Islands of Adventure on the same day.</a><img src=""https://www.ftjcfx.com/image-101693488-12779615"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57586699?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101693488-12779615","N/A","","","","Vacation","684659","Active","English","No"
"Undercovertourist.com","","12779633","Save $48 on Universal 2-Park 3-Day Base and get 2 extra days!","Save $48 on Universal 2-Park 3-Day Base and get 2 extra days!","universal base ticket, universal orlando, universal studios, islands of adventure, wizarding world of harry potter, undercover tourist, theme parks, family vacations, skip the lines, tourism, travel, roller coasters, attractions, walt disney world, resorts","Text Link","N/A","N/A","25-Apr-2023","<a href=""https://www.tkqlhce.com/click-101693488-12779633"" target=""_top"">Save $48 on Universal 2-Park 3-Day Base and get 2 extra days!</a><img src=""https://www.tqlkg.com/image-101693488-12779633"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57586700?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101693488-12779633","N/A","","","","Vacation","684659","Active","English","No"
"Undercovertourist.com","","12779618","Save $53 on Universal 2-Day Park-to-Park, plus extra day FREE!","Save $53 on Universal 2-Park 2-Day Park-to-Park, plus extra day free! Visit both Universal Studios and Islands of Adventure on the same day.","universal orlando, universal studios florida, islands of adventure, orlando, undercover tourist, florida, theme parks, discount tickets, attractions, roller coasters, save time, save money, skip the lines, wizarding world of harry potter, walt disney world, resorts","Text Link","N/A","N/A","25-Apr-2023","<a href=""https://www.anrdoezrs.net/click-101693488-12779618"" target=""_top"">Save $53 on Universal 2-Park 2-Day Park-to-Park, plus extra day free! Visit both Universal Studios and Islands of Adventure on the same day.</a><img src=""https://www.lduhtrp.net/image-101693488-12779618"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-57586701?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101693488-12779618","N/A","","","","Vacation","684659","Active","English","No"
"Undercovertourist.com","","12521341","Undercover Tourist - 160x600","Now offering Disney hotels, car rentals and Orlando & Southern California discount attraction tickets! Shop Disney tickets at discount prices with free shipping, the nicest refund policy and great customer service from Undercover Tourist.","discount prices, free shipping, nicest refund policy, great customer service, undercover tourist, disney world, southern california, orlando, magic kingdom, theme parks, discount attraction tickets, hotels, car rentals, epcot, disney's animal kingdom, disney's hollywood studios, lowest prices, price rise, tickets, roller coasters, travel, tourism, aquarium, seaworld, universal studios","Banner","N/A","N/A","25-Apr-2023","<a href=""https://www.jdoqocy.com/click-101693488-12521341"" target=""_top""> <img src=""https://www.awltovhc.com/image-101693488-12521341"" width=""160"" height=""600"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-57586695?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101693488-12521341","N/A","","","","Vacation","684659","Active","English","No"
"Undercovertourist.com","","13278635","Save on Busch Gardens Tampa Quick Queue Unlimited!","Save on Busch Gardens Tampa Quick Queue Unlimited! Enjoy unlimited access to the most popular attractions! Park admission ticket required.","undercover tourist, busch gardens tampa, quick queue unlimited, seaworld orlando, tampa bay, orlando, florida, aquatica, tourism, travel, save money, skip the lines, disney world, universal orlando, disneyland, discovery cove, family vacations, car rentals, resorts, hotels,","Text Link","N/A","N/A","25-Apr-2023","<a href=""https://www.anrdoezrs.net/click-101693488-13278635"" target=""_top"">Save on Busch Gardens Tampa Quick Queue Unlimited! Enjoy unlimited access to the most popular attractions! Park admission ticket required.</a><img src=""https://www.awltovhc.com/image-101693488-13278635"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-57586705?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101693488-13278635","N/A","","","","Vacation","684659","Active","English","No"
"Undercovertourist.com","","11441101","Buy 4 Days to Disney World, Get 1 Day FREE 728x90","Buy 4 Days to Disney World, Get 1 Day FREE","undercover tourist, undercovertourist, walt disney world, disney, orlando, florida, tickets, 728x90","Banner","N/A","N/A","25-Apr-2023","<a href=""https://www.kqzyfj.com/click-101693488-11441101"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101693488-11441101"" width=""728"" height=""90"" alt=""Discount Disney Tickets"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-57586713?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101693488-11441101","N/A","","","","Vacation","684659","Active","English","No"
"Undercovertourist.com","","12505699","Save money on Disney's Animal Kingdom Lodge Resort! 300x600","Cozy up to savings and save money on Disney's Animal Kingdom Lodge Resort - a frog family favorite!","undercover tourist, hotels, resorts, disney's animal kingdom lodge, villas, walt disney world, discounts, family vacations, disney's animal kingdom, magic kingdom, epcot, disney's hollywood studios, lake buena vista, florida, theme parks, travel, tourism, amusement parks, save money","Banner","N/A","N/A","25-Apr-2023","<a href=""https://www.anrdoezrs.net/click-101693488-12505699"" target=""_top""> <img src=""https://www.tqlkg.com/image-101693488-12505699"" width=""300"" height=""600"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-57586715?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101693488-12505699","N/A","","","","Vacation","684659","Active","English","No"
"Undercovertourist.com","","13333722","Save $5 on Disneyland 2-Day Base Ticket!","Now offering Disneyland Resort tickets! Save $5 on Disneyland 2-Day 1-Park Per Day Base Ticket!","undercover tourist, disneyland resort, disneyland park, disney california adventure park, park hopper, base tickets, discount tickets, theme parks, amusement parks, attractions, tourism, travel, family vacations, skip the lines, california, los angeles, walt disney world resort, seaworld, universal studios, car rentals, universal orlando, hotels, disney hotels, resorts, florida","Text Link","N/A","N/A","25-Apr-2023","<a href=""https://www.tkqlhce.com/click-101693488-13333722"" target=""_top"">Now offering Disneyland Resort tickets! Save $5 on Disneyland 2-Day 1-Park Per Day Base Ticket!</a><img src=""https://www.tqlkg.com/image-101693488-13333722"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57586707?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101693488-13333722","N/A","","","","Vacation","684659","Active","English","No"
"Undercovertourist.com","","12521340","Undercover Tourist - 120x600","Now offering Disney hotels, car rentals and Orlando & Southern California discount attraction tickets! Shop Disney tickets at discount prices with free shipping, the nicest refund policy and great customer service from Undercover Tourist.","discount prices, free shipping, nicest refund policy, great customer service, undercover tourist, disney world, southern california, orlando, magic kingdom, theme parks, discount attraction tickets, hotels, car rentals, epcot, disney's animal kingdom, disney's hollywood studios, lowest prices, price rise, tickets, roller coasters, travel, tourism, aquarium, seaworld, universal studios","Banner","N/A","N/A","25-Apr-2023","<a href=""https://www.anrdoezrs.net/click-101693488-12521340"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101693488-12521340"" width=""120"" height=""600"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57586694?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101693488-12521340","N/A","","","","Vacation","684659","Active","English","No"
"Undercovertourist.com","","10803946","Undercover Tourist - 120x600","Stop paying full price! Now offering California & Orlando attraction tickets.We ship authentic Disney tickets, direct to your door, for less than gate price.","disney tickets, attraction tickets, nicest refund policy, orlando, tickets, disney, universal, seaworld, medieval times, tourist attractions, universal orlando tickets, ticket specials, free shipping, discount prices, refund policy, trusted, customer service, undercover tourist, tourist information, 120x600","Banner","$0.00 USD","N/A","25-Apr-2023","<a href=""https://www.dpbolvw.net/click-101693488-10803946"" target=""_top""> <img src=""https://www.ftjcfx.com/image-101693488-10803946"" width=""120"" height=""600"" alt=""Undercover Tourist"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57586710?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101693488-10803946","N/A","","","","Vacation","684659","Active","English","No"
